8320644	2016-03-01	2017-05-31	4.0304	0
8320647	2016-03-01	2017-05-31	0.817014	0
8320655	2016-03-01	2017-05-31	1.31432	0
8320684	2016-03-01	2017-05-31	1.66732	0
8320634	2016-03-01	2017-08-31	0.770069	0
8320644	2016-03-01	2017-08-31	4.22892	0
8320647	2016-03-01	2017-08-31	0.871115	0
8320655	2016-03-01	2017-08-31	1.38947	0
8320684	2016-03-01	2017-08-31	1.72024	0
8320634	2016-03-01	2018-02-28	0.809806	0
8320644	2016-03-01	2018-02-28	3.6193	0
8320647	2016-03-01	2018-02-28	0.638448	0
8320655	2016-03-01	2018-02-28	1.64382	0
8320684	2016-03-01	2018-02-28	1.98998	0
8320634	2016-03-01	2019-02-28	1.71771	0
8320644	2016-03-01	2019-02-28	3.22755	0
8320647	2016-03-01	2019-02-28	1.14618	0
8320655	2016-03-01	2019-02-28	1.58166	0
8320684	2016-03-01	2019-02-28	1.78222	0
8320634	2016-04-01	2017-01-31	0.698943	0
8320644	2016-04-01	2017-01-31	3.93149	0
8320647	2016-04-01	2017-01-31	0.8487	0
8320655	2016-04-01	2017-01-31	1.3881	0
8320684	2016-04-01	2017-01-31	1.44176	0
8320634	2016-04-01	2017-02-28	0.692285	0
8320644	2016-04-01	2017-02-28	4.02099	0
8320647	2016-04-01	2017-02-28	0.913189	0
8320655	2016-04-01	2017-02-28	1.27572	0
8320684	2016-04-01	2017-02-28	1.5128	0
8320634	2016-04-01	2017-03-31	0.79364	0
8320644	2016-04-01	2017-03-31	4.03491	0
8320647	2016-04-01	2017-03-31	0.778566	0
8320655	2016-04-01	2017-03-31	1.30997	0
8320684	2016-04-01	2017-03-31	1.56069	0
8320634	2016-04-01	2017-06-30	0.652309	0
8320644	2016-04-01	2017-06-30	4.13907	0
8320647	2016-04-01	2017-06-30	0.791643	0
8320655	2016-04-01	2017-06-30	1.32356	0
8320684	2016-04-01	2017-06-30	1.58343	0
8320634	2016-04-01	2017-09-30	0.648198	0
8320644	2016-04-01	2017-09-30	4.24699	0
8320647	2016-04-01	2017-09-30	0.867365	0
8320655	2016-04-01	2017-09-30	1.34101	0
8320684	2016-04-01	2017-09-30	1.66131	0
8320634	2016-04-01	2018-03-31	0.941174	0
8320644	2016-04-01	2018-03-31	3.61614	0
8320647	2016-04-01	2018-03-31	0.823536	0
8320655	2016-04-01	2018-03-31	1.61982	0
8320684	2016-04-01	2018-03-31	1.8711	0
8320634	2016-04-01	2019-03-31	1.7564	0
8320644	2016-04-01	2019-03-31	3.29895	0
8320647	2016-04-01	2019-03-31	1.20517	0
8320655	2016-04-01	2019-03-31	1.60981	0
8320684	2016-04-01	2019-03-31	1.70135	0
8320634	2016-05-01	2017-01-31	0.670134	0
8320644	2016-05-01	2017-01-31	3.99698	0
8320647	2016-05-01	2017-01-31	0.840013	0
8320655	2016-05-01	2017-01-31	1.39913	0
8320684	2016-05-01	2017-01-31	1.43085	0
8320634	2016-05-01	2017-02-28	0.648165	0
8320644	2016-05-01	2017-02-28	4.06288	0
8320647	2016-05-01	2017-02-28	0.900927	0
8320655	2016-05-01	2017-02-28	1.29641	0
8320684	2016-05-01	2017-02-28	1.50184	0
8320634	2016-05-01	2017-03-31	0.749899	0
8320644	2016-05-01	2017-03-31	4.06291	0
8320647	2016-05-01	2017-03-31	0.749409	0
8320655	2016-05-01	2017-03-31	1.31177	0
8320684	2016-05-01	2017-03-31	1.55915	0
8320634	2016-05-01	2017-04-30	0.647493	0
8320644	2016-05-01	2017-04-30	4.14159	0
8320647	2016-05-01	2017-04-30	0.791463	0
8320655	2016-05-01	2017-04-30	1.3147	0
8320684	2016-05-01	2017-04-30	1.60846	0
8320634	2016-05-01	2017-07-31	0.77519	0
8320644	2016-05-01	2017-07-31	4.16769	0
8320647	2016-05-01	2017-07-31	0.829525	0
8320655	2016-05-01	2017-07-31	1.28309	0
8320684	2016-05-01	2017-07-31	1.61603	0
8320634	2016-05-01	2017-10-31	0.601114	0
8320644	2016-05-01	2017-10-31	4.39214	0
8320647	2016-05-01	2017-10-31	0.829824	0
8320655	2016-05-01	2017-10-31	1.37942	0
8320684	2016-05-01	2017-10-31	1.96342	0
8320634	2016-05-01	2018-04-30	0.870948	0
8320644	2016-05-01	2018-04-30	3.45077	0
8320647	2016-05-01	2018-04-30	0.861666	0
8320655	2016-05-01	2018-04-30	1.58703	0
8320684	2016-05-01	2018-04-30	1.98436	0
8320634	2016-05-01	2019-04-30	1.85097	0
8320644	2016-05-01	2019-04-30	3.26889	0
8320647	2016-05-01	2019-04-30	1.38226	0
8320655	2016-05-01	2019-04-30	1.5391	0
8320684	2016-05-01	2019-04-30	1.70161	0
8320634	2016-06-01	2017-01-31	0.65842	0
8320644	2016-06-01	2017-01-31	3.98738	0
8320647	2016-06-01	2017-01-31	0.830245	0
8320655	2016-06-01	2017-01-31	1.3461	0
8320684	2016-06-01	2017-01-31	1.44872	0
8320634	2016-06-01	2017-02-28	0.660976	0
8320644	2016-06-01	2017-02-28	4.06236	0
8320647	2016-06-01	2017-02-28	0.851011	0
8320655	2016-06-01	2017-02-28	1.28786	0
8320684	2016-06-01	2017-02-28	1.53555	0
8320634	2016-06-01	2017-03-31	0.7583	0
8320644	2016-06-01	2017-03-31	4.05859	0
8320647	2016-06-01	2017-03-31	0.709916	0
8320655	2016-06-01	2017-03-31	1.29864	0
8320684	2016-06-01	2017-03-31	1.57835	0
8320634	2016-06-01	2017-04-30	0.651959	0
8320644	2016-06-01	2017-04-30	4.1269	0
8320647	2016-06-01	2017-04-30	0.742218	0
8320655	2016-06-01	2017-04-30	1.30843	0
8320684	2016-06-01	2017-04-30	1.64084	0
8320634	2016-06-01	2017-05-31	0.673384	0
8320644	2016-06-01	2017-05-31	4.0219	0
8320647	2016-06-01	2017-05-31	0.801666	0
8320655	2016-06-01	2017-05-31	1.25913	0
8320684	2016-06-01	2017-05-31	1.6294	0
8320634	2016-06-01	2017-08-31	0.776364	0
8320644	2016-06-01	2017-08-31	4.19838	0
8320647	2016-06-01	2017-08-31	0.826367	0
8320655	2016-06-01	2017-08-31	1.32466	0
8320684	2016-06-01	2017-08-31	1.69255	0
8320634	2016-06-01	2017-11-30	0.669597	0
8320644	2016-06-01	2017-11-30	4.37333	0
8320647	2016-06-01	2017-11-30	0.718538	0
8320655	2016-06-01	2017-11-30	1.35638	0
8320684	2016-06-01	2017-11-30	1.8581	0
8320634	2016-06-01	2018-05-31	0.895498	0
8320644	2016-06-01	2018-05-31	3.70702	0
8320647	2016-06-01	2018-05-31	0.715594	0
8320655	2016-06-01	2018-05-31	1.58475	0
8320684	2016-06-01	2018-05-31	2.01653	0
8320634	2016-06-01	2019-05-31	1.81754	0
8320644	2016-06-01	2019-05-31	3.32766	0
8320647	2016-06-01	2019-05-31	1.31256	0
8320655	2016-06-01	2019-05-31	1.56998	0
8320684	2016-06-01	2019-05-31	1.71604	0
8320634	2016-07-01	2017-01-31	0.719884	0
8320644	2016-07-01	2017-01-31	3.91668	0
8320647	2016-07-01	2017-01-31	0.784394	0
8320655	2016-07-01	2017-01-31	1.24183	0
8320684	2016-07-01	2017-01-31	1.42815	0
